Date,Open,High,Low,Close,Adj Close,Volume
2012-02-29,23820.000000,24180.000000,23820.000000,24120.000000,18693.300781,17278300
2012-03-02,24300.000000,24340.000000,23580.000000,23640.000000,18321.292969,18023700
2012-03-05,23800.000000,23820.000000,23320.000000,23480.000000,18197.289063,11175250
2012-03-06,23580.000000,23860.000000,23340.000000,23600.000000,18290.292969,10572850
2012-03-07,23500.000000,23660.000000,23300.000000,23440.000000,18166.287109,11521550
2012-03-08,23600.000000,23720.000000,23300.000000,23600.000000,18290.292969,20270400
2012-03-09,23820.000000,24620.000000,23760.000000,24600.000000,19065.296875,18228800
2012-03-12,24480.000000,24520.000000,24200.000000,24200.000000,18755.296875,11826950
2012-03-13,24000.000000,24580.000000,24000.000000,24420.000000,18925.796875,11985550
2012-03-14,24600.000000,25100.000000,24600.000000,25000.000000,19375.302734,18279650
2012-03-15,25020.000000,25200.000000,24840.000000,25000.000000,19375.302734,14038800
2012-03-16,25200.000000,25340.000000,24760.000000,24760.000000,19189.308594,18070200
2012-03-19,24700.000000,25360.000000,24680.000000,25200.000000,19530.308594,11881850
2012-03-20,25340.000000,25540.000000,25200.000000,25340.000000,19638.810547,11935500
2012-03-21,25200.000000,25200.000000,24840.000000,24840.000000,19251.316406,12913550
2012-03-22,24700.000000,25260.000000,24700.000000,25160.000000,19499.308594,12675450
2012-03-23,24860.000000,25480.000000,24860.000000,25220.000000,19545.810547,10818600
2012-03-26,25360.000000,25500.000000,25220.000000,25500.000000,19762.814453,9237800
2012-03-27,25700.000000,26220.000000,25520.000000,26220.000000,20320.828125,14186350
2012-03-28,26000.000000,26160.000000,25900.000000,26040.000000,20181.318359,9914550
2012-03-29,25980.000000,25980.000000,25600.000000,25600.000000,19840.318359,11670000
2012-03-30,25400.000000,25600.000000,25140.000000,25500.000000,19762.814453,15281700
2012-04-02,25500.000000,25980.000000,25220.000000,25980.000000,20134.820313,12582950
2012-04-03,26400.000000,26780.000000,26040.000000,26700.000000,20692.832031,16507900
2012-04-04,26620.000000,27020.000000,26300.000000,26400.000000,20460.332031,14599350
2012-04-05,26040.000000,26700.000000,25940.000000,26600.000000,20615.328125,12921350
2012-04-06,26540.000000,26680.000000,26260.000000,26640.000000,20646.320313,10289650
2012-04-09,26400.000000,26600.000000,26120.000000,26340.000000,20413.822266,8572600
2012-04-10,26280.000000,26400.000000,26140.000000,26220.000000,20320.828125,11176100
2012-04-12,25660.000000,25980.000000,25360.000000,25460.000000,19731.810547,25240650
2012-04-13,25300.000000,25540.000000,25200.000000,25360.000000,19654.308594,35409200
2012-04-16,25460.000000,25520.000000,25000.000000,25180.000000,19514.808594,15222400
2012-04-17,25020.000000,25280.000000,24820.000000,24980.000000,19359.808594,14552300
2012-04-18,25540.000000,26040.000000,25380.000000,25860.000000,20041.818359,17253750
2012-04-19,25840.000000,26140.000000,25780.000000,26140.000000,20258.818359,13156400
2012-04-20,25880.000000,25940.000000,25560.000000,25640.000000,19871.312500,9900550
2012-04-23,25380.000000,25600.000000,25240.000000,25580.000000,19824.814453,8388400
2012-04-24,25300.000000,25720.000000,25240.000000,25660.000000,19886.816406,13238350
2012-04-25,26080.000000,26300.000000,25860.000000,26100.000000,20227.820313,13821600
2012-04-26,26400.000000,26800.000000,26340.000000,26800.000000,20770.328125,16479500
2012-04-27,27100.000000,27660.000000,27020.000000,27480.000000,21297.339844,15905350
2012-04-30,27900.000000,28180.000000,27540.000000,27800.000000,21545.339844,15757100
2012-05-02,28200.000000,28360.000000,27980.000000,28200.000000,21855.347656,18420750
2012-05-03,28040.000000,28200.000000,27960.000000,28020.000000,21715.839844,10327050
2012-05-04,27500.000000,27960.000000,26980.000000,27200.000000,21080.335938,20484300
2012-05-07,26840.000000,27060.000000,26500.000000,26840.000000,20801.330078,18908450
2012-05-08,26960.000000,27040.000000,26780.000000,26820.000000,20785.828125,12048600
2012-05-09,26700.000000,26960.000000,26480.000000,26620.000000,20630.830078,12661700
2012-05-10,26580.000000,26720.000000,26440.000000,26540.000000,20568.828125,13145000
2012-05-11,26300.000000,26460.000000,26060.000000,26060.000000,20196.816406,13626400
2012-05-14,26100.000000,26540.000000,26080.000000,26280.000000,20367.320313,15092100
2012-05-15,26080.000000,26400.000000,26000.000000,26220.000000,20320.828125,15558100
2012-05-16,25960.000000,26000.000000,24560.000000,24600.000000,19065.296875,38488900
2012-05-17,24600.000000,24860.000000,24020.000000,24460.000000,18956.796875,33041100
2012-05-18,24080.000000,24100.000000,23300.000000,23320.000000,18073.289063,30023750
2012-05-21,23880.000000,24320.000000,23800.000000,24180.000000,18739.798828,23702750
2012-05-22,25100.000000,25100.000000,24540.000000,24800.000000,19220.304688,23830550
2012-05-23,24800.000000,24800.000000,23900.000000,24420.000000,18925.796875,16157100
2012-05-24,24260.000000,24500.000000,23960.000000,24500.000000,18987.800781,15251250
2012-05-25,24660.000000,24920.000000,24460.000000,24500.000000,18987.800781,10164250
2012-05-29,24240.000000,24760.000000,24120.000000,24760.000000,19189.308594,10815350
2012-05-30,24760.000000,24800.000000,24300.000000,24520.000000,19003.304688,12653250
2012-05-31,24260.000000,24260.000000,23840.000000,24220.000000,18770.794922,22106900
2012-06-01,24260.000000,24740.000000,23980.000000,24660.000000,19111.804688,13554450
2012-06-04,23960.000000,24100.000000,23840.000000,23920.000000,18538.300781,18068750
2012-06-05,24020.000000,24180.000000,23860.000000,24060.000000,18646.794922,12848900
2012-06-07,24780.000000,25300.000000,24660.000000,25300.000000,19607.806641,20928350
2012-06-08,25500.000000,25500.000000,24900.000000,24940.000000,19328.812500,9956350
2012-06-11,25440.000000,25500.000000,25320.000000,25360.000000,19654.308594,9906200
2012-06-12,24920.000000,25200.000000,24900.000000,25100.000000,19452.808594,8805200
2012-06-13,25320.000000,25480.000000,25120.000000,25420.000000,19700.812500,9572600
2012-06-14,25380.000000,25420.000000,25120.000000,25220.000000,19545.810547,21995050
2012-06-15,25000.000000,25200.000000,24280.000000,24340.000000,18863.796875,30404200
2012-06-18,24800.000000,25140.000000,24680.000000,24860.000000,19266.804688,17608150
2012-06-19,24900.000000,24940.000000,24440.000000,24880.000000,19282.308594,14839400
2012-06-20,24980.000000,25300.000000,24900.000000,25040.000000,19406.302734,13237700
2012-06-21,24680.000000,24840.000000,24520.000000,24540.000000,19018.802734,12753750
2012-06-22,23780.000000,24040.000000,23600.000000,23640.000000,18321.292969,31294350
2012-06-25,23420.000000,23560.000000,22560.000000,22640.000000,17546.279297,41318100
2012-06-26,22660.000000,22980.000000,22580.000000,22780.000000,17654.787109,25283500
2012-06-27,22800.000000,23540.000000,22600.000000,23340.000000,18088.789063,23542000
2012-06-28,23340.000000,23600.000000,23060.000000,23360.000000,18112.048828,10398350
2012-06-29,23340.000000,24020.000000,23060.000000,24020.000000,18623.779297,18604450
2012-07-02,24160.000000,24180.000000,23420.000000,23480.000000,18205.097656,19106750
2012-07-03,23640.000000,23860.000000,23400.000000,23500.000000,18220.595703,15801550
2012-07-04,23640.000000,23940.000000,23560.000000,23820.000000,18468.708984,19158750
2012-07-05,23740.000000,23880.000000,23540.000000,23700.000000,18375.667969,9068550
2012-07-06,23880.000000,23880.000000,23060.000000,23220.000000,18003.500000,21158900
2012-07-09,22700.000000,22760.000000,22520.000000,22520.000000,17460.755859,21282300
2012-07-10,22700.000000,22840.000000,22420.000000,22540.000000,17476.263672,17720700
2012-07-11,22580.000000,22660.000000,22160.000000,22360.000000,17336.703125,18001300
2012-07-12,22420.000000,22520.000000,21820.000000,21820.000000,16918.015625,24858600
2012-07-13,21920.000000,22880.000000,21820.000000,22780.000000,17662.353516,27070750
2012-07-16,22900.000000,23100.000000,22660.000000,23040.000000,17863.937500,15261950
2012-07-17,22960.000000,23560.000000,22720.000000,23360.000000,18112.048828,15885300
2012-07-18,23580.000000,23700.000000,22760.000000,23080.000000,17894.951172,14618050
2012-07-19,23600.000000,24040.000000,23440.000000,23900.000000,18530.736328,24847100
2012-07-20,24040.000000,24060.000000,23820.000000,23820.000000,18468.708984,11992100
2012-07-23,23300.000000,23400.000000,23100.000000,23240.000000,18019.009766,12844350
2012-07-24,23300.000000,23500.000000,23180.000000,23400.000000,18143.060547,14598050
2012-07-25,23060.000000,23440.000000,22780.000000,23160.000000,17956.972656,13609850
2012-07-26,23380.000000,23480.000000,23200.000000,23440.000000,18174.072266,13654750
2012-07-27,23900.000000,24660.000000,23820.000000,24660.000000,19119.996094,26686200
2012-07-30,25200.000000,25560.000000,25020.000000,25500.000000,19771.283203,19113350
2012-07-31,25600.000000,26680.000000,25500.000000,26180.000000,20298.511719,33735650
2012-08-01,25840.000000,26300.000000,25660.000000,26000.000000,20158.960938,19039100
2012-08-02,26000.000000,26080.000000,25220.000000,25260.000000,19585.203125,15951250
2012-08-03,24800.000000,25340.000000,24760.000000,24860.000000,19275.062500,15582650
2012-08-06,25700.000000,26100.000000,25640.000000,25960.000000,20127.939453,12289150
2012-08-07,26060.000000,26080.000000,25680.000000,25880.000000,20065.910156,10258400
2012-08-08,26120.000000,26560.000000,26020.000000,26400.000000,20469.093750,19459150
2012-08-09,26420.000000,26960.000000,26360.000000,26800.000000,20779.230469,30612650
2012-08-10,26700.000000,26960.000000,26600.000000,26960.000000,20903.289063,14733250
2012-08-13,26840.000000,26940.000000,26460.000000,26500.000000,20546.628906,9891050
2012-08-14,26520.000000,27000.000000,26520.000000,26900.000000,20856.767578,14396850
2012-08-16,27080.000000,27100.000000,26760.000000,26900.000000,20856.767578,14824150
2012-08-17,26880.000000,26900.000000,25720.000000,25900.000000,20081.425781,27642800
2012-08-20,25400.000000,25660.000000,25100.000000,25660.000000,19895.339844,19944800
2012-08-21,25840.000000,26040.000000,25640.000000,25640.000000,19879.830078,15315200
2012-08-22,25380.000000,25620.000000,25140.000000,25280.000000,19600.710938,16031200
2012-08-23,25220.000000,25740.000000,24980.000000,25740.000000,19957.367188,13857750
2012-08-24,25400.000000,25740.000000,25280.000000,25500.000000,19771.283203,14077200
2012-08-27,23780.000000,24060.000000,23460.000000,23600.000000,18298.128906,63803450
2012-08-28,23720.000000,24180.000000,23600.000000,23900.000000,18530.736328,27767400
2012-08-29,24180.000000,24700.000000,24140.000000,24600.000000,19073.474609,23415550
2012-08-30,24560.000000,24580.000000,24040.000000,24300.000000,18840.875000,16211400
2012-08-31,24220.000000,24680.000000,24140.000000,24660.000000,19119.996094,20301300
2012-09-03,24400.000000,24700.000000,24020.000000,24360.000000,18887.394531,13903800
2012-09-04,24380.000000,24560.000000,24200.000000,24360.000000,18887.394531,9916550
2012-09-05,24100.000000,24240.000000,23780.000000,23780.000000,18437.685547,17381950
2012-09-06,24000.000000,24060.000000,23860.000000,23920.000000,18546.230469,12373750
2012-09-07,24600.000000,25020.000000,24400.000000,25000.000000,19383.607422,25512400
2012-09-10,25200.000000,25280.000000,25000.000000,25000.000000,19383.607422,15883700
2012-09-11,24800.000000,25300.000000,24640.000000,25120.000000,19476.656250,9890800
2012-09-12,25360.000000,25900.000000,25180.000000,25880.000000,20065.910156,18473250
2012-09-13,25980.000000,26100.000000,25620.000000,26020.000000,20174.462891,19489950
2012-09-14,26600.000000,26780.000000,26540.000000,26720.000000,20717.203125,24872500
2012-09-17,26720.000000,26720.000000,26240.000000,26300.000000,20391.562500,14896000
2012-09-18,26280.000000,26720.000000,26160.000000,26300.000000,20391.562500,11232300
2012-09-19,26120.000000,26460.000000,25960.000000,26280.000000,20376.054688,12114550
2012-09-20,25860.000000,26100.000000,25680.000000,25740.000000,19957.367188,14199800
2012-09-21,26000.000000,26140.000000,25900.000000,26040.000000,20189.964844,14913400
2012-09-24,26000.000000,26560.000000,25840.000000,26540.000000,20577.648438,13195450
2012-09-25,26200.000000,26680.000000,26200.000000,26540.000000,20577.648438,11348000
2012-09-26,26260.000000,26500.000000,26120.000000,26500.000000,20546.628906,12054550
2012-09-27,26540.000000,26840.000000,26460.000000,26760.000000,20748.210938,14541600
2012-09-28,27180.000000,27200.000000,26780.000000,26920.000000,20872.269531,17906350
2012-10-02,27080.000000,27420.000000,27040.000000,27380.000000,21228.923828,13376250
2012-10-04,27020.000000,27460.000000,26780.000000,27340.000000,21197.916016,19127200
2012-10-05,27740.000000,27800.000000,27040.000000,27400.000000,21244.441406,17828800
2012-10-08,27500.000000,27580.000000,27200.000000,27460.000000,21290.958984,12037600
2012-10-09,27260.000000,27620.000000,27260.000000,27440.000000,21275.451172,8788650
2012-10-10,27060.000000,27200.000000,26500.000000,26500.000000,20546.628906,12976700
2012-10-11,26200.000000,26400.000000,25740.000000,26080.000000,20220.980469,23779850
2012-10-12,26100.000000,26240.000000,25760.000000,25920.000000,20096.925781,14977250
2012-10-15,25920.000000,26240.000000,25740.000000,26000.000000,20158.960938,10334000
2012-10-16,26520.000000,26620.000000,26300.000000,26600.000000,20624.158203,10671300
2012-10-17,26840.000000,26920.000000,26320.000000,26720.000000,20717.203125,8984550
2012-10-18,26720.000000,26820.000000,26560.000000,26740.000000,20732.703125,10498450
2012-10-19,26460.000000,26500.000000,25980.000000,26040.000000,20189.964844,13969950
2012-10-22,25540.000000,26340.000000,25520.000000,26300.000000,20391.562500,11741150
2012-10-23,26380.000000,26440.000000,26040.000000,26260.000000,20360.546875,9253550
2012-10-24,25940.000000,26180.000000,25780.000000,26000.000000,20158.960938,13454500
2012-10-25,25920.000000,26440.000000,25820.000000,26440.000000,20500.105469,11881100
2012-10-26,26120.000000,26240.000000,25740.000000,25740.000000,19957.367188,13793850
2012-10-29,25960.000000,25980.000000,25580.000000,25980.000000,20143.449219,11448050
2012-10-30,25980.000000,26080.000000,25840.000000,25960.000000,20127.939453,6643850
2012-10-31,26120.000000,26240.000000,25980.000000,26200.000000,20314.027344,10604850
2012-11-01,25900.000000,26040.000000,25800.000000,25940.000000,20112.435547,10455600
2012-11-02,26380.000000,26660.000000,26260.000000,26540.000000,20577.648438,18521400
2012-11-05,26560.000000,26980.000000,26400.000000,26820.000000,20794.738281,13062050
2012-11-06,26980.000000,26980.000000,26640.000000,26980.000000,20918.794922,8981800
2012-11-07,26860.000000,27240.000000,26700.000000,27240.000000,21120.384766,9676400
2012-11-08,26960.000000,27140.000000,26820.000000,27000.000000,20934.296875,15326600
2012-11-09,26700.000000,27020.000000,26520.000000,26820.000000,20794.738281,14550300
2012-11-12,26620.000000,26940.000000,26620.000000,26900.000000,20856.767578,6959250
2012-11-13,26940.000000,26980.000000,26520.000000,26980.000000,20918.794922,7325850
2012-11-14,27140.000000,27140.000000,26920.000000,27100.000000,21011.835938,10436000
2012-11-15,26700.000000,26760.000000,26520.000000,26620.000000,20639.671875,9959100
2012-11-16,26440.000000,26520.000000,26020.000000,26140.000000,20267.507813,12172550
2012-11-19,26300.000000,26840.000000,26260.000000,26640.000000,20655.179688,10137500
2012-11-20,27060.000000,27300.000000,26920.000000,27280.000000,21151.398438,13420300
2012-11-21,27520.000000,27940.000000,27440.000000,27680.000000,21461.537109,17780400
2012-11-22,27880.000000,28380.000000,27820.000000,28340.000000,21973.265625,14930950
2012-11-23,28440.000000,28840.000000,28340.000000,28740.000000,22283.402344,12322050
2012-11-26,28840.000000,28860.000000,27980.000000,28080.000000,21771.667969,13749850
2012-11-27,28100.000000,28560.000000,28080.000000,28320.000000,21957.753906,11836200
2012-11-28,28000.000000,28760.000000,27920.000000,28260.000000,21911.232422,14055800
2012-11-29,28040.000000,28440.000000,28040.000000,28280.000000,21926.736328,13073300
2012-11-30,28460.000000,28500.000000,27980.000000,28120.000000,21802.683594,16427600
2012-12-03,28400.000000,28720.000000,28160.000000,28600.000000,22174.855469,10220850
2012-12-04,28640.000000,28680.000000,28400.000000,28600.000000,22174.855469,9504900
2012-12-05,28600.000000,29100.000000,28540.000000,29100.000000,22562.523438,12436400
2012-12-06,29360.000000,29420.000000,28680.000000,29080.000000,22547.015625,14248700
2012-12-07,29000.000000,29960.000000,29000.000000,29600.000000,22950.197266,15882450
2012-12-10,30120.000000,30120.000000,29700.000000,29820.000000,23120.771484,13056100
2012-12-11,29960.000000,29960.000000,29380.000000,29520.000000,22888.171875,12657350
2012-12-12,29460.000000,29920.000000,29460.000000,29800.000000,23105.267578,15244450
2012-12-13,30000.000000,30660.000000,29860.000000,30660.000000,23772.062500,30680500
2012-12-14,30320.000000,30720.000000,30160.000000,30300.000000,23492.935547,13905250
2012-12-17,30020.000000,30480.000000,29940.000000,30060.000000,23306.857422,15511100
2012-12-18,30000.000000,30320.000000,29900.000000,30300.000000,23492.935547,13538450
2012-12-20,30300.000000,30580.000000,29900.000000,30060.000000,23306.857422,20128500
2012-12-21,29860.000000,29920.000000,28800.000000,28840.000000,22360.929688,27576200
2012-12-24,28960.000000,29520.000000,28840.000000,29480.000000,22857.154297,14488550
2012-12-26,29600.000000,30060.000000,29400.000000,29400.000000,22795.128906,14038700
2012-12-27,29400.000000,30000.000000,29400.000000,29920.000000,23317.271484,9143900
2012-12-28,29760.000000,30600.000000,29740.000000,30440.000000,23722.525391,10562750
2013-01-02,30660.000000,31520.000000,30540.000000,31520.000000,24564.193359,11449650
2013-01-03,31640.000000,31680.000000,30860.000000,30860.000000,24049.835938,14227400
2013-01-04,30800.000000,30840.000000,30200.000000,30500.000000,23769.279297,12999800
2013-01-07,30300.000000,30560.000000,30000.000000,30400.000000,23691.349609,12610950
2013-01-08,30260.000000,30340.000000,29960.000000,30000.000000,23379.617188,13822250
2013-01-09,30000.000000,30260.000000,29820.000000,30000.000000,23379.617188,12659950
2013-01-10,30300.000000,30680.000000,30000.000000,30600.000000,23847.210938,14663600
2013-01-11,30960.000000,30960.000000,30140.000000,30660.000000,23893.972656,11913550
2013-01-14,30780.000000,31040.000000,30560.000000,31040.000000,24190.111328,7999950
2013-01-15,31200.000000,31200.000000,30240.000000,30240.000000,23566.648438,10727150
2013-01-16,30280.000000,30520.000000,29660.000000,29840.000000,23254.927734,16221000
2013-01-17,30040.000000,30040.000000,29000.000000,29380.000000,22896.435547,20236700
2013-01-18,29600.000000,29740.000000,29100.000000,29600.000000,23067.886719,12516600
2013-01-21,29280.000000,29500.000000,28960.000000,29080.000000,22662.644531,14519650
2013-01-22,28900.000000,29740.000000,28900.000000,29600.000000,23067.886719,11947400
2013-01-23,30000.000000,30040.000000,29460.000000,29460.000000,22958.785156,9293550
2013-01-24,29360.000000,29380.000000,28820.000000,29060.000000,22647.056641,15999050
2013-01-25,29200.000000,29220.000000,28100.000000,28340.000000,22085.945313,21795250
2013-01-28,27920.000000,28020.000000,27420.000000,27440.000000,21384.558594,30852150
2013-01-29,27800.000000,28360.000000,27600.000000,28180.000000,21961.255859,21616550
2013-01-30,28520.000000,28800.000000,28240.000000,28800.000000,22444.431641,16170100
2013-01-31,28600.000000,28960.000000,28440.000000,28960.000000,22569.123047,16052800
2013-02-01,29200.000000,29200.000000,28440.000000,28820.000000,22460.015625,11576200
2013-02-04,29000.000000,29060.000000,28340.000000,28740.000000,22397.673828,12861900
2013-02-05,28300.000000,28860.000000,28280.000000,28700.000000,22366.503906,11388100
2013-02-06,28800.000000,28860.000000,28540.000000,28540.000000,22241.810547,6897150
2013-02-07,28780.000000,28780.000000,28400.000000,28400.000000,22132.703125,9721100
2013-02-08,28360.000000,29400.000000,28300.000000,29240.000000,22787.337891,13423850
2013-02-12,29680.000000,29680.000000,29180.000000,29360.000000,22880.853516,8419750
2013-02-13,29480.000000,29780.000000,29120.000000,29740.000000,23177.000000,9209050
2013-02-14,29800.000000,29880.000000,29540.000000,29800.000000,23223.755859,7534100
2013-02-15,29800.000000,29960.000000,29540.000000,29960.000000,23348.451172,7599950
2013-02-18,29800.000000,30020.000000,29620.000000,29800.000000,23223.755859,7109950
2013-02-19,29600.000000,29980.000000,29580.000000,29840.000000,23254.927734,6132250
2013-02-20,30040.000000,30900.000000,29940.000000,30900.000000,24081.003906,18039350
2013-02-21,30800.000000,31160.000000,30700.000000,31000.000000,24158.941406,13123650
2013-02-22,30600.000000,30960.000000,30400.000000,30600.000000,23847.210938,13852650
2013-02-25,30980.000000,30980.000000,30600.000000,30600.000000,23847.210938,8897550
2013-02-26,30300.000000,30760.000000,30160.000000,30540.000000,23800.453125,9244750
2013-02-27,31180.000000,31180.000000,30380.000000,30540.000000,23800.453125,8938200
2013-02-28,30600.000000,31080.000000,30600.000000,30880.000000,24065.427734,12784200
2013-03-04,31260.000000,31260.000000,30600.000000,30780.000000,23987.484375,13276850
2013-03-05,31120.000000,31280.000000,30960.000000,31000.000000,24158.941406,9294600
2013-03-06,31440.000000,31500.000000,30940.000000,31200.000000,24314.800781,10148650
2013-03-07,30960.000000,31000.000000,30240.000000,30400.000000,23691.349609,13482700
2013-03-08,30300.000000,30340.000000,29780.000000,29980.000000,23364.031250,18941000
2013-03-11,29860.000000,30240.000000,29700.000000,30160.000000,23504.310547,13748250
2013-03-12,30080.000000,30240.000000,29800.000000,29880.000000,23286.101563,8746550
2013-03-13,30120.000000,30580.000000,30020.000000,30540.000000,23800.453125,11303550
2013-03-14,30560.000000,30680.000000,29980.000000,30400.000000,23691.349609,12557800
2013-03-15,30580.000000,30580.000000,29600.000000,29600.000000,23067.886719,36618350
2013-03-18,29200.000000,29200.000000,28680.000000,28900.000000,22522.355469,26439550
2013-03-19,29000.000000,29840.000000,28960.000000,29500.000000,22989.962891,13977100
2013-03-20,29200.000000,29700.000000,29120.000000,29200.000000,22756.171875,13515750
2013-03-21,29220.000000,29480.000000,29120.000000,29140.000000,22709.400391,11768550
2013-03-22,29160.000000,29360.000000,29040.000000,29100.000000,22678.228516,10687100
2013-03-25,29600.000000,29900.000000,29400.000000,29900.000000,23301.687500,10272050
2013-03-26,29900.000000,30440.000000,29820.000000,30180.000000,23519.898438,16830000
2013-03-27,30300.000000,30320.000000,29740.000000,30080.000000,23441.964844,12881400
2013-03-28,30060.000000,30200.000000,29940.000000,30200.000000,23535.480469,7989600
2013-03-29,30480.000000,30640.000000,30340.000000,30540.000000,23800.453125,9533700
2013-04-01,30700.000000,30700.000000,30240.000000,30240.000000,23566.648438,5295500
2013-04-02,30200.000000,30640.000000,30200.000000,30500.000000,23769.279297,8574850
2013-04-03,30520.000000,30560.000000,30180.000000,30420.000000,23706.933594,10882700
2013-04-04,30340.000000,30380.000000,29980.000000,30120.000000,23473.138672,10700450
2013-04-05,30100.000000,30320.000000,29860.000000,30100.000000,23457.548828,14977350
2013-04-08,30100.000000,30620.000000,29940.000000,30400.000000,23691.349609,12959500
2013-04-09,30540.000000,30600.000000,30200.000000,30560.000000,23816.035156,9244000
2013-04-10,30800.000000,30800.000000,30260.000000,30420.000000,23706.933594,11779700
2013-04-11,30420.000000,30800.000000,30360.000000,30800.000000,24003.076172,11291500
2013-04-12,30800.000000,31000.000000,30260.000000,30340.000000,23644.585938,10744050
2013-04-15,30060.000000,30700.000000,30060.000000,30460.000000,23738.099609,10767300
2013-04-16,30100.000000,30640.000000,30020.000000,30560.000000,23816.035156,18551850
2013-04-17,31320.000000,31320.000000,30280.000000,30360.000000,23660.173828,10491100
2013-04-18,30400.000000,30440.000000,29620.000000,29660.000000,23114.648438,13358400
2013-04-19,29300.000000,29840.000000,29100.000000,29500.000000,22989.962891,15704000
2013-04-22,29800.000000,30060.000000,29300.000000,30060.000000,23426.380859,9335850
2013-04-23,30000.000000,30060.000000,29480.000000,29660.000000,23114.648438,8864850
2013-04-24,29700.000000,29880.000000,29480.000000,29720.000000,23161.410156,10086550
2013-04-25,29400.000000,29880.000000,29400.000000,29880.000000,23286.101563,10463900
2013-04-26,29900.000000,29940.000000,29440.000000,29720.000000,23161.410156,11651600
2013-04-29,29820.000000,29840.000000,29500.000000,29620.000000,23083.476563,8500150
2013-04-30,29800.000000,30600.000000,29760.000000,30400.000000,23691.349609,18705000
2013-05-02,30520.000000,30640.000000,30340.000000,30560.000000,23816.035156,10048950
2013-05-03,30700.000000,30740.000000,30420.000000,30700.000000,23925.144531,6559050
2013-05-06,30800.000000,30800.000000,30240.000000,30280.000000,23597.830078,8654300
2013-05-07,30160.000000,30160.000000,29820.000000,29860.000000,23270.511719,11434500
2013-05-08,29860.000000,29960.000000,29580.000000,29760.000000,23192.580078,14921950
2013-05-09,29800.000000,30400.000000,29780.000000,30300.000000,23613.416016,10806150
2013-05-10,30280.000000,30280.000000,29520.000000,29520.000000,23005.544922,11794850
2013-05-13,29420.000000,29600.000000,29240.000000,29540.000000,23021.128906,8750100
2013-05-14,29740.000000,30000.000000,29660.000000,30000.000000,23379.617188,9002650
2013-05-15,29700.000000,30000.000000,29680.000000,30000.000000,23379.617188,10594800
2013-05-16,30020.000000,30280.000000,30000.000000,30160.000000,23504.310547,14657550
2013-05-20,30040.000000,30240.000000,29920.000000,29940.000000,23332.861328,12288850
2013-05-21,30200.000000,30200.000000,29700.000000,29840.000000,23254.927734,11600400
2013-05-22,30080.000000,30200.000000,29820.000000,30180.000000,23519.898438,9923100
2013-05-23,29840.000000,30040.000000,29680.000000,29680.000000,23130.230469,11994150
2013-05-24,29740.000000,29880.000000,29440.000000,29720.000000,23161.410156,10190600
2013-05-27,29800.000000,29980.000000,29740.000000,29780.000000,23208.171875,6146400
2013-05-28,29620.000000,29920.000000,29620.000000,29680.000000,23130.230469,11588050
2013-05-29,29680.000000,30460.000000,29660.000000,30240.000000,23566.648438,14760550
2013-05-30,30360.000000,30980.000000,30240.000000,30880.000000,24065.427734,22778000
2013-05-31,30920.000000,31180.000000,30740.000000,30760.000000,23971.908203,18025050
2013-06-03,30720.000000,31180.000000,30560.000000,30640.000000,23878.380859,10309450
2013-06-04,30660.000000,30840.000000,30420.000000,30800.000000,24003.076172,8496600
2013-06-05,30980.000000,31060.000000,30420.000000,30420.000000,23706.933594,13590650
2013-06-07,29500.000000,29700.000000,28480.000000,28540.000000,22241.810547,54290800
2013-06-10,28400.000000,28860.000000,28280.000000,28500.000000,22210.638672,26677700
2013-06-11,28220.000000,28380.000000,27560.000000,27780.000000,21649.529297,34613000
2013-06-12,27560.000000,28060.000000,27240.000000,27700.000000,21587.183594,22887650
2013-06-13,27600.000000,27940.000000,27140.000000,27140.000000,21150.757813,33509850
2013-06-14,27300.000000,27540.000000,27140.000000,27380.000000,21337.794922,17558350
2013-06-17,27400.000000,27560.000000,27300.000000,27320.000000,21291.042969,11758450
2013-06-18,27360.000000,27740.000000,27200.000000,27740.000000,21618.359375,11043050
2013-06-19,27640.000000,27700.000000,27280.000000,27380.000000,21337.794922,10270250
2013-06-20,26860.000000,26960.000000,26520.000000,26580.000000,20714.343750,17817950
2013-06-21,25880.000000,26660.000000,25800.000000,26500.000000,20651.994141,27677800
2013-06-24,27000.000000,27000.000000,26260.000000,26260.000000,20464.960938,15847900
2013-06-25,26020.000000,26360.000000,25760.000000,25940.000000,20215.576172,20774950
2013-06-26,26020.000000,26100.000000,24900.000000,25220.000000,19654.462891,31751200
2013-06-27,25900.000000,26880.000000,25720.000000,26780.000000,20878.484375,25756150
2013-06-28,27000.000000,27000.000000,26580.000000,26840.000000,20925.263672,20961250
2013-07-01,26680.000000,26920.000000,26440.000000,26520.000000,20675.779297,12825950
2013-07-02,26800.000000,27040.000000,26600.000000,26700.000000,20816.109375,10214450
2013-07-03,26680.000000,26780.000000,25900.000000,26020.000000,20285.964844,12822050
2013-07-04,26040.000000,26340.000000,25920.000000,26340.000000,20535.441406,9042650
2013-07-05,25720.000000,26300.000000,25200.000000,25340.000000,19755.812500,30382800
2013-07-08,25000.000000,25160.000000,24180.000000,24520.000000,19116.523438,26480150
2013-07-09,24600.000000,25000.000000,24580.000000,24740.000000,19288.039063,19694950
2013-07-10,24900.000000,25040.000000,24740.000000,24960.000000,19459.558594,17305650
2013-07-11,25020.000000,26240.000000,25020.000000,26240.000000,20457.484375,20788350
